x,y,z,g,g0
0.808442,0.0194805,0.347403,9.054534e-17,0
0.824675,0.0162338,0.347403,-2.870447e-17,0
0.821429,0.0194805,0.347403,2.251582e-16,0
0.837662,0.0162338,0.347403,-7.52632e-17,0
0.834416,0.0194805,0.347403,5.224107e-19,0
0.850649,0.0162338,0.347403,-1.349164e-18,0
0.847403,0.0194805,0.347403,-4.115467e-17,0
0.863636,0.0162338,0.347403,-3.730689e-19,0
0.86039,0.0194805,0.347403,-1.638425e-18,0
0.876623,0.0162338,0.347403,3.279177e-19,0
0.873377,0.0194805,0.347403,1.996264e-19,0
0.88961,0.0162338,0.347403,4.174504e-19,0
0.886364,0.0194805,0.347403,1.813084e-19,0
0.902597,0.0162338,0.347403,-6.480648e-21,0
0.899351,0.0194805,0.347403,1.97092e-19,0
0.915584,0.0162338,0.347403,-4.999198e-21,0
0.912338,0.0194805,0.347403,-1.496167e-20,0
0.928571,0.0162338,0.347403,-1.184738e-22,0
0.925325,0.0194805,0.347403,-2.832062e-21,0
0.941558,0.0162338,0.347403,7.496284e-24,0
0.938312,0.0194805,0.347403,1.438854e-22,0
0.954545,0.0162338,0.347403,4.478395e-25,0
0.951299,0.0194805,0.347403,5.127361e-24,0
0.967532,0.0162338,0.347403,-1.821602e-27,0
0.964286,0.0194805,0.347403,-1.82063e-25,0
0.980519,0.0162338,0.347403,-1.038666e-28,0
0.977273,0.0194805,0.347403,6.2909e-28,0
0.993506,0.0162338,0.347403,1.248176e-31,0
0.99026,0.0194805,0.347403,1.259694e-29,0
0.00649351,0.0292208,0.347403,2.336522e-20,0
0.00324675,0.0324675,0.347403,-6.763295e-20,0
0.0194805,0.0292208,0.347403,6.618266e-18,0
0.0162338,0.0324675,0.347403,4.745938e-18,0
0.0324675,0.0292208,0.347403,6.402077e-17,0
0.0292208,0.0324675,0.347403,4.29664e-17,0
0.0454545,0.0292208,0.347403,2.923673e-16,0
